curie	type	label	parent	parent label	role	role label	function types	description	modified date
ID	TYPE	AT rdfs:label^^xsd:string	SC %		SC 'has role' some %		SC 'has function type' some % SPLIT=|	AT dcterms:description^^xsd:string	AT dcterms:modified^^xsd:date
BSEO:0000587	class	Partridge Uncontracted 2	BSEO:0100043	partridge	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-01-20
BSEO:0000588	class	Partridge Uncontracted 3	BSEO:0100043	partridge	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-01-20
BSEO:0000589	class	Partridge Uncontracted 4	BSEO:0100043	partridge	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-01-20
BSEO:0000590	class	PAW-L05	BSEO:0100045	paw	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PAW-L05 basis set for use with PAW method	2024-02-20
BSEO:0000591	class	PAW-L1	BSEO:0100045	paw	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PAW-L1 basis set for use with PAW method	2024-02-20
BSEO:0000592	class	PAW-L1-contracted	BSEO:0100045	paw	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PAW-L1-contracted basis set for use with PAW method	2024-02-20
BSEO:0000593	class	PAW-L2	BSEO:0100045	paw	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PAW-L2 basis set for use with PAW method	2024-02-20
BSEO:0000594	class	PAW-L2-contracted	BSEO:0100045	paw	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PAW-L2-contracted basis set for use with PAW method	2024-02-20
BSEO:0000595	class	PB4-D	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB4-D protonic basis	2024-01-23
BSEO:0000596	class	PB4-F1	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB4-F1 protonic basis	2024-01-23
BSEO:0000597	class	PB4-F2	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB4-F2 protonic basis	2024-01-23
BSEO:0000598	class	PB5-D	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB5-D protonic basis	2024-01-23
BSEO:0000599	class	PB5-F	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB5-F protonic basis	2024-01-23
BSEO:0000600	class	PB5-G	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB5-G protonic basis	2024-01-23
BSEO:0000601	class	PB6-D	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB6-D protonic basis	2024-01-23
BSEO:0000602	class	PB6-F	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB6-F protonic basis	2024-01-23
BSEO:0000603	class	PB6-G	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB6-G protonic basis	2024-01-23
BSEO:0000604	class	PB6-H	BSEO:0100046	pb	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	PB6-H protonic basis	2024-01-23
BSEO:0000605	class	pc-0	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	pc-0(unpolarized)	2013-01-23
BSEO:0000606	class	pc-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-01-23
BSEO:0000607	class	pc-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-01-23
BSEO:0000608	class	pc-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-01-23
BSEO:0000609	class	pc-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-01-23
BSEO:0000610	class	pcemd-2	BSEO:0100038	lehtola_emd	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	pcemd-2: polarization-consistent electron momentum density	2013-02-28
BSEO:0000611	class	pcemd-3	BSEO:0100038	lehtola_emd	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	pcemd-3: polarization-consistent electron momentum density	2013-02-28
BSEO:0000612	class	pcemd-4	BSEO:0100038	lehtola_emd	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	pcemd-4: polarization-consistent electron momentum density	2013-02-28
BSEO:0000613	class	pcH-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-11-14
BSEO:0000614	class	pcH-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-11-14
BSEO:0000615	class	pcH-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-11-14
BSEO:0000616	class	pcH-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-11-14
BSEO:0000617	class	pcJ-0	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001	Contracted version of the pcJ-0 basis	2010-12-27
BSEO:0000618	class	pcJ-0_2006	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001		2010-12-27
BSEO:0000619	class	pcJ-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Contracted version of the pcJ-1 basis	2010-12-27
BSEO:0000620	class	pcJ-1_2006	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-12-27
BSEO:0000621	class	pcJ-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Contracted version of the pcJ-2 basis	2010-12-27
BSEO:0000622	class	pcJ-2_2006	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-12-27
BSEO:0000623	class	pcJ-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Contracted version of the pcJ-3 basis	2010-12-27
BSEO:0000624	class	pcJ-3_2006	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-12-27
BSEO:0000625	class	pcJ-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Contracted version of the pcJ-4 basis	2010-12-27
BSEO:0000626	class	pcJ-4_2006	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-12-27
BSEO:0000627	class	pcS-0	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001		2008-10-02
BSEO:0000628	class	pcS-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2008-10-02
BSEO:0000629	class	pcS-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2008-10-02
BSEO:0000630	class	pcS-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2011-01-18
BSEO:0000631	class	pcS-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2008-10-02
BSEO:0000632	class	pcseg-0	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pc-0 basis	2014-04-24
BSEO:0000633	class	pcseg-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pc-1 basis	2014-04-24
BSEO:0000634	class	pcseg-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pc-2 basis	2014-04-24
BSEO:0000635	class	pcseg-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pc-3 basis	2014-04-24
BSEO:0000636	class	pcseg-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pc-4 basis	2014-04-24
BSEO:0000637	class	pcSseg-0	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pcS-0 basis	2015-01-14
BSEO:0000638	class	pcSseg-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pcS-1 basis	2015-01-14
BSEO:0000639	class	pcSseg-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pcS-2 basis	2015-01-14
BSEO:0000640	class	pcSseg-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pcS-3 basis	2015-01-14
BSEO:0000641	class	pcSseg-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Segmented contracted version of the pcS-4 basis	2015-01-14
BSEO:0000642	class	pcX-1	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Jensen pcX basis set optimized for core-spectroscopy	2019-01-07
BSEO:0000643	class	pcX-2	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Jensen pcX basis set optimized for core-spectroscopy	2019-01-07
BSEO:0000644	class	pcX-3	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Jensen pcX basis set optimized for core-spectroscopy	2019-01-07
BSEO:0000645	class	pcX-4	BSEO:0100033	jensen	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Jensen pcX basis set optimized for core-spectroscopy	2019-01-07
BSEO:0000646	class	pecJ-1	BSEO:0100047	pec	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2022-02-11
BSEO:0000647	class	pecJ-2	BSEO:0100047	pec	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2022-02-11
BSEO:0000648	class	pob-DZVP-rev2	BSEO:0100048	pob	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2022-03-17
BSEO:0000649	class	pob-TZVP	BSEO:0100048	pob	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-17
BSEO:0000650	class	pob-TZVP-rev2	BSEO:0100048	pob	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2022-03-17
BSEO:0000651	class	pSBKJC	BSEO:0100058	sbkjc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	Electrically polarized valence basis sets for the SBKJC effective core potential developed for calculations of dynamic polarizabilities and Raman intensities	2012-10-02
BSEO:0000652	class	PsX-DZ	BSEO:0100052	psx	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Even-tempered PsX-DZ positronic basis	2024-07-30
BSEO:0000653	class	PsX-QZ	BSEO:0100052	psx	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Even-tempered PsX-QZ positronic basis	2024-07-30
BSEO:0000654	class	PsX-TZ	BSEO:0100052	psx	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Even-tempered PsX-TZ positronic basis	2024-07-30
BSEO:0000655	class	Pt - mDZP	BSEO:0100044	paschoal	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2012-10-02
BSEO:0000656	class	pV6Z	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	V6Z5P   Valence Sextuple Zeta + Polarization on All Atoms	2007-01-15
BSEO:0000657	class	pV7Z	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2008-12-16
BSEO:0000658	class	Roos Augmented Double Zeta ANO	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2007-01-15
BSEO:0000659	class	Roos Augmented Triple Zeta ANO	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2009-01-29
BSEO:0000660	class	s3-21G	BSEO:0100051	pople_mod	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-07-15
BSEO:0000661	class	s3-21G*	BSEO:0100051	pople_mod	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-07-15
BSEO:0000662	class	s6-31G	BSEO:0100051	pople_mod	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-07-15
BSEO:0000663	class	s6-31G*	BSEO:0100051	pople_mod	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2010-07-15
BSEO:0000664	class	Sadlej pVTZ	BSEO:0100054	sadlej	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sadlej polarized-valence-triple-zeta	2008-07-01
BSEO:0000665	class	Sadlej+	BSEO:0100054	sadlej	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2014-04-26
BSEO:0000666	class	sap_grasp_large	BSEO:0100040	lehtola_sap	BSEO:0200004	guess	BSEO:0300001		2020-05-05
BSEO:0000667	class	sap_grasp_small	BSEO:0100040	lehtola_sap	BSEO:0200004	guess	BSEO:0300001		2020-05-05
BSEO:0000668	class	sap_helfem_large	BSEO:0100040	lehtola_sap	BSEO:0200004	guess	BSEO:0300001		2020-05-05
BSEO:0000669	class	sap_helfem_small	BSEO:0100040	lehtola_sap	BSEO:0200004	guess	BSEO:0300001		2020-05-05
BSEO:0000670	class	Sapporo-DKH3-DZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-DZP [deprecated]	2019-09-06
BSEO:0000671	class	Sapporo-DKH3-DZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000672	class	Sapporo-DKH3-DZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000673	class	Sapporo-DKH3-DZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-DZP-diffuse [deprecated]	2019-09-06
BSEO:0000674	class	Sapporo-DKH3-QZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-QZP [deprecated]	2019-09-06
BSEO:0000675	class	Sapporo-DKH3-QZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000676	class	Sapporo-DKH3-QZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000677	class	Sapporo-DKH3-QZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-QZP-diffuse [deprecated]	2019-09-06
BSEO:0000678	class	Sapporo-DKH3-TZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-TZP [deprecated]	2019-09-06
BSEO:0000679	class	Sapporo-DKH3-TZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000680	class	Sapporo-DKH3-TZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000681	class	Sapporo-DKH3-TZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DKH3-TZP-diffuse [deprecated]	2019-09-06
BSEO:0000682	class	Sapporo-DZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DZP [deprecated]	2019-09-06
BSEO:0000683	class	Sapporo-DZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000684	class	Sapporo-DZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000685	class	Sapporo-DZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-DZP-diffuse [deprecated]	2019-09-06
BSEO:0000686	class	Sapporo-QZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-QZP [deprecated]	2019-09-06
BSEO:0000687	class	Sapporo-QZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000688	class	Sapporo-QZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000689	class	Sapporo-QZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-QZP-diffuse [deprecated]	2019-09-06
BSEO:0000690	class	Sapporo-TZP	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-TZP [deprecated]	2019-09-06
BSEO:0000691	class	Sapporo-TZP-2012	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000692	class	Sapporo-TZP-2012-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2019-07-15
BSEO:0000693	class	Sapporo-TZP-diffuse	BSEO:0100055	sapporo	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	Sapporo-TZP-diffuse [deprecated]	2019-09-06
BSEO:0000694	class	SARC-DKH2	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-02-28
BSEO:0000695	class	SARC-ZORA	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2013-02-28
BSEO:0000696	class	SARC2-QZV-DKH2	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2016-08-01
BSEO:0000697	class	SARC2-QZV-DKH2-JKFIT	BSEO:0100056	sarc	BSEO:0200006	jkfit	BSEO:0300001|BSEO:0300002	JK fitting basis for use with SARC2-QZV-DKH2	2016-08-01
BSEO:0000698	class	SARC2-QZV-ZORA	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2016-08-01
BSEO:0000699	class	SARC2-QZV-ZORA-JKFIT	BSEO:0100056	sarc	BSEO:0200006	jkfit	BSEO:0300001|BSEO:0300002	JK fitting basis for use with SARC2-QZV-ZORA	2016-08-01
BSEO:0000700	class	SARC2-QZVP-DKH2	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2016-08-01
BSEO:0000701	class	SARC2-QZVP-DKH2-JKFIT	BSEO:0100056	sarc	BSEO:0200006	jkfit	BSEO:0300001|BSEO:0300002	JK fitting basis for use with SARC2-QZVP-DKH2	2016-08-01
BSEO:0000702	class	SARC2-QZVP-ZORA	BSEO:0100056	sarc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	SARC2-QZVP-ZORA: Polarized Quadruple Z Valence	2016-08-01
BSEO:0000703	class	SARC2-QZVP-ZORA-JKFIT	BSEO:0100056	sarc	BSEO:0200006	jkfit	BSEO:0300001|BSEO:0300002	JK fitting basis for use with SARC2-QZVP-ZORA	2016-08-01
BSEO:0000704	class	saug-ano-pV5Z	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2021-11-17
BSEO:0000705	class	saug-ano-pVDZ	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2021-11-17
BSEO:0000706	class	saug-ano-pVQZ	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2021-11-17
BSEO:0000707	class	saug-ano-pVTZ	BSEO:0100006	ano	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002		2021-11-17
BSEO:0000708	class	SBKJC Polarized (p,2d) - LFK	BSEO:0100058	sbkjc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2008-05-01
BSEO:0000709	class	SBKJC-ECP	BSEO:0100058	sbkjc	BSEO:0200008	orbital	BSEO:0300004	SBKJC ECP	2008-11-10
BSEO:0000710	class	SBKJC-VDZ	BSEO:0100058	sbkjc	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	VDZ Valence Double Zeta with ECP	2007-01-15
BSEO:0000711	class	SBO4-DZ(d)-3G	BSEO:0100065	zorrilla	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	SBO4-DZ(d,p)-3G Double-zeta expansion of simplified box orbitals	2019-10-17
BSEO:0000712	class	SBO4-DZ(d,p)-3G	BSEO:0100065	zorrilla	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	SBO4-DZ(d,p)-3G Double-zeta expansion of simplified box orbitals	2019-10-17
BSEO:0000713	class	SBO4-SZ-3G	BSEO:0100065	zorrilla	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	SBO4-SZ-3G Single-zeta expansion of simplified box orbitals	2019-10-17
BSEO:0000714	class	Scaled MINI	BSEO:0100031	huzinaga	BSEO:0200008	orbital	BSEO:0300001	Huzinaga Scaled MINI	2007-01-15
BSEO:0000715	class	seg-cc-pV5Z-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000716	class	seg-cc-pVDZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000717	class	seg-cc-pVQZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000718	class	seg-cc-pVTZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000719	class	seg-cc-pwCV5Z-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000720	class	seg-cc-pwCVDZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000721	class	seg-cc-pwCVQZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000722	class	seg-cc-pwCVTZ-PP	BSEO:0100018	dunning	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004		2022-03-22
BSEO:0000723	class	sigmaDZ	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaDZ basis	2024-01-12
BSEO:0000724	class	sigmaDZHF	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaDZHF basis for Hellmann-Feynman forces	2024-01-12
BSEO:0000725	class	sigmaQZ	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaQZ basis	2024-01-12
BSEO:0000726	class	sigmaSZHF	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaSZHF basis for Hellmann-Feynman forces	2024-01-12
BSEO:0000727	class	sigmaTZ	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaTZ basis	2024-01-12
BSEO:0000728	class	sigmaTZHF	BSEO:0100059	sigmanz	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	sigmaTZHF basis for Hellmann-Feynman forces	2024-01-12
BSEO:0000729	class	STO-2G	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	STO-2G Minimal Basis (2 functions/AO)	2007-01-15
BSEO:0000730	class	STO-3G	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	STO-3G Minimal Basis (3 functions/AO)	2007-01-15
BSEO:0000731	class	STO-3G*	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	MBP     Minimal Basis + Polarization on second row	2007-01-15
BSEO:0000732	class	STO-4G	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	STO-4G Minimal Basis (4 functions/AO)	2018-06-19
BSEO:0000733	class	STO-5G	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	STO-5G Minimal Basis (5 functions/AO)	2018-06-19
BSEO:0000734	class	STO-6G	BSEO:0100060	sto	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	STO-6G Minimal Basis (6 functions/AO)	2008-07-01
BSEO:0000735	class	Stuttgart RLC	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	Stuttgart RLC ECP + Valence basis	2009-01-26
BSEO:0000736	class	Stuttgart RLC ECP	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300004		2009-01-26
BSEO:0000737	class	Stuttgart RSC 1997	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	Stuttgart RSC 1997 ECP + Valence basis	2008-10-15
BSEO:0000738	class	Stuttgart RSC 1997 ECP	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300004		2011-04-14
BSEO:0000739	class	Stuttgart RSC ANO	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	Stuttgart RSC 1997 + Quadruple Zeta Basis Set designed for an ECP	2011-04-14
BSEO:0000740	class	Stuttgart RSC Segmented + ECP	BSEO:0100061	stuttgart	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002|BSEO:0300004	Stuttgart RSC 1997 + Quadruple Zeta Basis Set designed for an ECP	2011-04-14
BSEO:0000741	class	SV (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001	VDZ     Valence Double Zeta: 2 Funct.'s/Valence AO	2007-01-15
BSEO:0000742	class	SV + Double Rydberg (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZ2R   Valence Double Zeta + Double Rydberg Functions	2007-01-15
BSEO:0000743	class	SV + Rydberg (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZ1R   Valence Double Zeta + Diffuse Rydberg Functions	2007-01-15
BSEO:0000744	class	SVP (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZP    Valence Double Zeta + Polarization on All Atoms	2007-01-15
BSEO:0000745	class	SVP + Diffuse (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZPD   Valence Double Zeta + Polarization + Diffuse	2007-01-15
BSEO:0000746	class	SVP + Diffuse + Rydberg (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZPD1R Valence Double Zeta + Polar. + Diffuse + Rydberg	2007-01-15
BSEO:0000747	class	SVP + Rydberg (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001|BSEO:0300002	VDZP1R  Valence Double Zeta + Polarization + Rydberg	2007-01-15
BSEO:0000748	class	TZ (Dunning-Hay)	BSEO:0100024	dunning_hay	BSEO:0200008	orbital	BSEO:0300001		2009-08-06
