ID	TYPE	basis set	element	element CURIE	element name
BSEO:0000090	class	ANO-RCC-MB	2	CHEBI:30217	helium
BSEO:0000090	class	ANO-RCC-MB	3	CHEBI:30145	lithium
BSEO:0000090	class	ANO-RCC-MB	4	CHEBI:30501	beryllium
BSEO:0000090	class	ANO-RCC-MB	5	CHEBI:27560	boron
BSEO:0000090	class	ANO-RCC-MB	6	CHEBI:27594	carbon
BSEO:0000090	class	ANO-RCC-MB	7	CHEBI:25555	nitrogen
BSEO:0000090	class	ANO-RCC-MB	8	CHEBI:25805	oxygen
BSEO:0000090	class	ANO-RCC-MB	9	CHEBI:24061	fluorine
BSEO:0000090	class	ANO-RCC-MB	10	CHEBI:33310	neon
BSEO:0000090	class	ANO-RCC-MB	11	CHEBI:26708	sodium
BSEO:0000090	class	ANO-RCC-MB	12	CHEBI:25107	magnesium
BSEO:0000090	class	ANO-RCC-MB	13	CHEBI:28984	aluminium
BSEO:0000090	class	ANO-RCC-MB	14	CHEBI:27573	silicon
BSEO:0000090	class	ANO-RCC-MB	15	CHEBI:28659	phosphorus
BSEO:0000090	class	ANO-RCC-MB	16	CHEBI:26833	sulfur
BSEO:0000090	class	ANO-RCC-MB	17	CHEBI:23116	chlorine
BSEO:0000090	class	ANO-RCC-MB	18	CHEBI:49475	argon
BSEO:0000090	class	ANO-RCC-MB	19	CHEBI:26216	potassium
BSEO:0000090	class	ANO-RCC-MB	20	CHEBI:22984	calcium
BSEO:0000090	class	ANO-RCC-MB	21	CHEBI:33330	scandium
BSEO:0000090	class	ANO-RCC-MB	22	CHEBI:33341	titanium
BSEO:0000090	class	ANO-RCC-MB	23	CHEBI:27698	vanadium
BSEO:0000090	class	ANO-RCC-MB	24	CHEBI:28073	chromium
BSEO:0000090	class	ANO-RCC-MB	25	CHEBI:18291	manganese
BSEO:0000090	class	ANO-RCC-MB	26	CHEBI:18248	iron
BSEO:0000090	class	ANO-RCC-MB	27	CHEBI:27638	cobalt
BSEO:0000090	class	ANO-RCC-MB	28	CHEBI:28112	nickel
BSEO:0000090	class	ANO-RCC-MB	29	CHEBI:28694	copper
BSEO:0000090	class	ANO-RCC-MB	30	CHEBI:27363	zinc
BSEO:0000090	class	ANO-RCC-MB	31	CHEBI:49631	gallium
BSEO:0000090	class	ANO-RCC-MB	32	CHEBI:30441	germanium
BSEO:0000090	class	ANO-RCC-MB	33	CHEBI:27563	arsenic
BSEO:0000090	class	ANO-RCC-MB	34	CHEBI:27568	selenium
BSEO:0000090	class	ANO-RCC-MB	35	CHEBI:22927	bromine
BSEO:0000090	class	ANO-RCC-MB	36	CHEBI:49696	krypton
BSEO:0000090	class	ANO-RCC-MB	37	CHEBI:33322	rubidium
BSEO:0000090	class	ANO-RCC-MB	38	CHEBI:33324	strontium
BSEO:0000090	class	ANO-RCC-MB	39	CHEBI:33331	yttrium
BSEO:0000090	class	ANO-RCC-MB	40	CHEBI:33342	zirconium
BSEO:0000090	class	ANO-RCC-MB	41	CHEBI:33344	niobium
BSEO:0000090	class	ANO-RCC-MB	42	CHEBI:28685	molybdenum
BSEO:0000090	class	ANO-RCC-MB	43	CHEBI:33353	technetium
BSEO:0000090	class	ANO-RCC-MB	44	CHEBI:30682	ruthenium
BSEO:0000090	class	ANO-RCC-MB	45	CHEBI:33359	rhodium
BSEO:0000090	class	ANO-RCC-MB	46	CHEBI:33363	palladium
BSEO:0000090	class	ANO-RCC-MB	47	CHEBI:30512	silver
BSEO:0000090	class	ANO-RCC-MB	48	CHEBI:22977	cadmium
BSEO:0000090	class	ANO-RCC-MB	49	CHEBI:30430	indium
BSEO:0000090	class	ANO-RCC-MB	50	CHEBI:27007	tin
BSEO:0000090	class	ANO-RCC-MB	51	CHEBI:30513	antimony
BSEO:0000090	class	ANO-RCC-MB	52	CHEBI:30452	tellurium
BSEO:0000090	class	ANO-RCC-MB	53	CHEBI:24859	iodine
BSEO:0000090	class	ANO-RCC-MB	54	CHEBI:49957	xenon
BSEO:0000090	class	ANO-RCC-MB	55	CHEBI:30514	caesium
BSEO:0000090	class	ANO-RCC-MB	56	CHEBI:32594	barium
BSEO:0000090	class	ANO-RCC-MB	57	CHEBI:33336	lanthanum
BSEO:0000090	class	ANO-RCC-MB	58	CHEBI:33369	cerium
BSEO:0000090	class	ANO-RCC-MB	59	CHEBI:49828	praseodymium
BSEO:0000090	class	ANO-RCC-MB	60	CHEBI:33372	neodymium
BSEO:0000090	class	ANO-RCC-MB	61	CHEBI:33373	promethium
BSEO:0000090	class	ANO-RCC-MB	62	CHEBI:33374	samarium
BSEO:0000090	class	ANO-RCC-MB	63	CHEBI:32999	europium
BSEO:0000090	class	ANO-RCC-MB	64	CHEBI:33375	gadolinium
BSEO:0000090	class	ANO-RCC-MB	65	CHEBI:33376	terbium
BSEO:0000090	class	ANO-RCC-MB	66	CHEBI:33377	dysprosium
BSEO:0000090	class	ANO-RCC-MB	67	CHEBI:49648	holmium
BSEO:0000090	class	ANO-RCC-MB	68	CHEBI:33379	erbium
BSEO:0000090	class	ANO-RCC-MB	69	CHEBI:33380	thulium
BSEO:0000090	class	ANO-RCC-MB	70	CHEBI:33381	ytterbium
BSEO:0000090	class	ANO-RCC-MB	71	CHEBI:33382	lutetium
BSEO:0000090	class	ANO-RCC-MB	72	CHEBI:33343	hafnium
BSEO:0000090	class	ANO-RCC-MB	73	CHEBI:33348	tantalum
BSEO:0000090	class	ANO-RCC-MB	74	CHEBI:27998	tungsten
BSEO:0000090	class	ANO-RCC-MB	75	CHEBI:49882	rhenium
BSEO:0000090	class	ANO-RCC-MB	76	CHEBI:30687	osmium
BSEO:0000090	class	ANO-RCC-MB	77	CHEBI:49666	iridium
BSEO:0000090	class	ANO-RCC-MB	78	CHEBI:33364	platinum
BSEO:0000090	class	ANO-RCC-MB	79	CHEBI:29287	gold
BSEO:0000090	class	ANO-RCC-MB	80	CHEBI:25195	mercury
BSEO:0000090	class	ANO-RCC-MB	81	CHEBI:30440	thallium
BSEO:0000090	class	ANO-RCC-MB	82	CHEBI:25016	lead
BSEO:0000090	class	ANO-RCC-MB	83	CHEBI:33301	bismuth
BSEO:0000090	class	ANO-RCC-MB	84	CHEBI:33313	polonium
BSEO:0000090	class	ANO-RCC-MB	85	CHEBI:30415	astatine
BSEO:0000090	class	ANO-RCC-MB	86	CHEBI:33314	radon
BSEO:0000090	class	ANO-RCC-MB	87	CHEBI:33323	francium
BSEO:0000090	class	ANO-RCC-MB	88	CHEBI:33325	radium
BSEO:0000090	class	ANO-RCC-MB	89	CHEBI:33337	actinium
BSEO:0000090	class	ANO-RCC-MB	90	CHEBI:33385	thorium
BSEO:0000090	class	ANO-RCC-MB	91	CHEBI:33386	protactinium
BSEO:0000090	class	ANO-RCC-MB	92	CHEBI:27214	uranium
BSEO:0000090	class	ANO-RCC-MB	93	CHEBI:33387	neptunium
BSEO:0000090	class	ANO-RCC-MB	94	CHEBI:33388	plutonium
BSEO:0000090	class	ANO-RCC-MB	95	CHEBI:33389	americium
BSEO:0000090	class	ANO-RCC-MB	96	CHEBI:33390	curium
BSEO:0000091	class	ANO-RCC-VDZ	1	CHEBI:49637	hydrogen
BSEO:0000091	class	ANO-RCC-VDZ	2	CHEBI:30217	helium
BSEO:0000091	class	ANO-RCC-VDZ	3	CHEBI:30145	lithium
BSEO:0000091	class	ANO-RCC-VDZ	4	CHEBI:30501	beryllium
BSEO:0000091	class	ANO-RCC-VDZ	5	CHEBI:27560	boron
BSEO:0000091	class	ANO-RCC-VDZ	6	CHEBI:27594	carbon
BSEO:0000091	class	ANO-RCC-VDZ	7	CHEBI:25555	nitrogen
BSEO:0000091	class	ANO-RCC-VDZ	8	CHEBI:25805	oxygen
BSEO:0000091	class	ANO-RCC-VDZ	9	CHEBI:24061	fluorine
BSEO:0000091	class	ANO-RCC-VDZ	10	CHEBI:33310	neon
BSEO:0000091	class	ANO-RCC-VDZ	11	CHEBI:26708	sodium
BSEO:0000091	class	ANO-RCC-VDZ	12	CHEBI:25107	magnesium
BSEO:0000091	class	ANO-RCC-VDZ	13	CHEBI:28984	aluminium
BSEO:0000091	class	ANO-RCC-VDZ	14	CHEBI:27573	silicon
BSEO:0000091	class	ANO-RCC-VDZ	15	CHEBI:28659	phosphorus
BSEO:0000091	class	ANO-RCC-VDZ	16	CHEBI:26833	sulfur
BSEO:0000091	class	ANO-RCC-VDZ	17	CHEBI:23116	chlorine
BSEO:0000091	class	ANO-RCC-VDZ	18	CHEBI:49475	argon
BSEO:0000091	class	ANO-RCC-VDZ	19	CHEBI:26216	potassium
BSEO:0000091	class	ANO-RCC-VDZ	20	CHEBI:22984	calcium
BSEO:0000091	class	ANO-RCC-VDZ	21	CHEBI:33330	scandium
BSEO:0000091	class	ANO-RCC-VDZ	22	CHEBI:33341	titanium
BSEO:0000091	class	ANO-RCC-VDZ	23	CHEBI:27698	vanadium
BSEO:0000091	class	ANO-RCC-VDZ	24	CHEBI:28073	chromium
BSEO:0000091	class	ANO-RCC-VDZ	25	CHEBI:18291	manganese
BSEO:0000091	class	ANO-RCC-VDZ	26	CHEBI:18248	iron
BSEO:0000091	class	ANO-RCC-VDZ	27	CHEBI:27638	cobalt
BSEO:0000091	class	ANO-RCC-VDZ	28	CHEBI:28112	nickel
BSEO:0000091	class	ANO-RCC-VDZ	29	CHEBI:28694	copper
BSEO:0000091	class	ANO-RCC-VDZ	30	CHEBI:27363	zinc
BSEO:0000091	class	ANO-RCC-VDZ	31	CHEBI:49631	gallium
BSEO:0000091	class	ANO-RCC-VDZ	32	CHEBI:30441	germanium
BSEO:0000091	class	ANO-RCC-VDZ	33	CHEBI:27563	arsenic
BSEO:0000091	class	ANO-RCC-VDZ	34	CHEBI:27568	selenium
BSEO:0000091	class	ANO-RCC-VDZ	35	CHEBI:22927	bromine
BSEO:0000091	class	ANO-RCC-VDZ	36	CHEBI:49696	krypton
BSEO:0000091	class	ANO-RCC-VDZ	37	CHEBI:33322	rubidium
BSEO:0000091	class	ANO-RCC-VDZ	38	CHEBI:33324	strontium
BSEO:0000091	class	ANO-RCC-VDZ	39	CHEBI:33331	yttrium
BSEO:0000091	class	ANO-RCC-VDZ	40	CHEBI:33342	zirconium
BSEO:0000091	class	ANO-RCC-VDZ	41	CHEBI:33344	niobium
BSEO:0000091	class	ANO-RCC-VDZ	42	CHEBI:28685	molybdenum
BSEO:0000091	class	ANO-RCC-VDZ	43	CHEBI:33353	technetium
BSEO:0000091	class	ANO-RCC-VDZ	44	CHEBI:30682	ruthenium
BSEO:0000091	class	ANO-RCC-VDZ	45	CHEBI:33359	rhodium
BSEO:0000091	class	ANO-RCC-VDZ	46	CHEBI:33363	palladium
BSEO:0000091	class	ANO-RCC-VDZ	47	CHEBI:30512	silver
BSEO:0000091	class	ANO-RCC-VDZ	48	CHEBI:22977	cadmium
BSEO:0000091	class	ANO-RCC-VDZ	49	CHEBI:30430	indium
BSEO:0000091	class	ANO-RCC-VDZ	50	CHEBI:27007	tin
BSEO:0000091	class	ANO-RCC-VDZ	51	CHEBI:30513	antimony
BSEO:0000091	class	ANO-RCC-VDZ	52	CHEBI:30452	tellurium
BSEO:0000091	class	ANO-RCC-VDZ	53	CHEBI:24859	iodine
BSEO:0000091	class	ANO-RCC-VDZ	54	CHEBI:49957	xenon
BSEO:0000091	class	ANO-RCC-VDZ	55	CHEBI:30514	caesium
BSEO:0000091	class	ANO-RCC-VDZ	56	CHEBI:32594	barium
BSEO:0000091	class	ANO-RCC-VDZ	57	CHEBI:33336	lanthanum
BSEO:0000091	class	ANO-RCC-VDZ	58	CHEBI:33369	cerium
BSEO:0000091	class	ANO-RCC-VDZ	59	CHEBI:49828	praseodymium
BSEO:0000091	class	ANO-RCC-VDZ	60	CHEBI:33372	neodymium
BSEO:0000091	class	ANO-RCC-VDZ	61	CHEBI:33373	promethium
BSEO:0000091	class	ANO-RCC-VDZ	62	CHEBI:33374	samarium
BSEO:0000091	class	ANO-RCC-VDZ	63	CHEBI:32999	europium
BSEO:0000091	class	ANO-RCC-VDZ	64	CHEBI:33375	gadolinium
BSEO:0000091	class	ANO-RCC-VDZ	65	CHEBI:33376	terbium
BSEO:0000091	class	ANO-RCC-VDZ	66	CHEBI:33377	dysprosium
BSEO:0000091	class	ANO-RCC-VDZ	67	CHEBI:49648	holmium
BSEO:0000091	class	ANO-RCC-VDZ	68	CHEBI:33379	erbium
BSEO:0000091	class	ANO-RCC-VDZ	69	CHEBI:33380	thulium
BSEO:0000091	class	ANO-RCC-VDZ	70	CHEBI:33381	ytterbium
BSEO:0000091	class	ANO-RCC-VDZ	71	CHEBI:33382	lutetium
BSEO:0000091	class	ANO-RCC-VDZ	72	CHEBI:33343	hafnium
BSEO:0000091	class	ANO-RCC-VDZ	73	CHEBI:33348	tantalum
BSEO:0000091	class	ANO-RCC-VDZ	74	CHEBI:27998	tungsten
BSEO:0000091	class	ANO-RCC-VDZ	75	CHEBI:49882	rhenium
BSEO:0000091	class	ANO-RCC-VDZ	76	CHEBI:30687	osmium
BSEO:0000091	class	ANO-RCC-VDZ	77	CHEBI:49666	iridium
BSEO:0000091	class	ANO-RCC-VDZ	78	CHEBI:33364	platinum
BSEO:0000091	class	ANO-RCC-VDZ	79	CHEBI:29287	gold
BSEO:0000091	class	ANO-RCC-VDZ	80	CHEBI:25195	mercury
BSEO:0000091	class	ANO-RCC-VDZ	81	CHEBI:30440	thallium
BSEO:0000091	class	ANO-RCC-VDZ	82	CHEBI:25016	lead
BSEO:0000091	class	ANO-RCC-VDZ	83	CHEBI:33301	bismuth
BSEO:0000091	class	ANO-RCC-VDZ	84	CHEBI:33313	polonium
BSEO:0000091	class	ANO-RCC-VDZ	85	CHEBI:30415	astatine
BSEO:0000091	class	ANO-RCC-VDZ	86	CHEBI:33314	radon
BSEO:0000091	class	ANO-RCC-VDZ	87	CHEBI:33323	francium
BSEO:0000091	class	ANO-RCC-VDZ	88	CHEBI:33325	radium
BSEO:0000091	class	ANO-RCC-VDZ	89	CHEBI:33337	actinium
BSEO:0000091	class	ANO-RCC-VDZ	90	CHEBI:33385	thorium
BSEO:0000091	class	ANO-RCC-VDZ	91	CHEBI:33386	protactinium
BSEO:0000091	class	ANO-RCC-VDZ	92	CHEBI:27214	uranium
BSEO:0000091	class	ANO-RCC-VDZ	93	CHEBI:33387	neptunium
BSEO:0000091	class	ANO-RCC-VDZ	94	CHEBI:33388	plutonium
BSEO:0000091	class	ANO-RCC-VDZ	95	CHEBI:33389	americium
BSEO:0000091	class	ANO-RCC-VDZ	96	CHEBI:33390	curium
BSEO:0000092	class	ANO-RCC-VDZP	1	CHEBI:49637	hydrogen
BSEO:0000092	class	ANO-RCC-VDZP	2	CHEBI:30217	helium
BSEO:0000092	class	ANO-RCC-VDZP	3	CHEBI:30145	lithium
BSEO:0000092	class	ANO-RCC-VDZP	4	CHEBI:30501	beryllium
BSEO:0000092	class	ANO-RCC-VDZP	5	CHEBI:27560	boron
BSEO:0000092	class	ANO-RCC-VDZP	6	CHEBI:27594	carbon
BSEO:0000092	class	ANO-RCC-VDZP	7	CHEBI:25555	nitrogen
BSEO:0000092	class	ANO-RCC-VDZP	8	CHEBI:25805	oxygen
BSEO:0000092	class	ANO-RCC-VDZP	9	CHEBI:24061	fluorine
BSEO:0000092	class	ANO-RCC-VDZP	10	CHEBI:33310	neon
BSEO:0000092	class	ANO-RCC-VDZP	11	CHEBI:26708	sodium
BSEO:0000092	class	ANO-RCC-VDZP	12	CHEBI:25107	magnesium
BSEO:0000092	class	ANO-RCC-VDZP	13	CHEBI:28984	aluminium
BSEO:0000092	class	ANO-RCC-VDZP	14	CHEBI:27573	silicon
BSEO:0000092	class	ANO-RCC-VDZP	15	CHEBI:28659	phosphorus
BSEO:0000092	class	ANO-RCC-VDZP	16	CHEBI:26833	sulfur
BSEO:0000092	class	ANO-RCC-VDZP	17	CHEBI:23116	chlorine
BSEO:0000092	class	ANO-RCC-VDZP	18	CHEBI:49475	argon
BSEO:0000092	class	ANO-RCC-VDZP	19	CHEBI:26216	potassium
BSEO:0000092	class	ANO-RCC-VDZP	20	CHEBI:22984	calcium
BSEO:0000092	class	ANO-RCC-VDZP	21	CHEBI:33330	scandium
BSEO:0000092	class	ANO-RCC-VDZP	22	CHEBI:33341	titanium
BSEO:0000092	class	ANO-RCC-VDZP	23	CHEBI:27698	vanadium
BSEO:0000092	class	ANO-RCC-VDZP	24	CHEBI:28073	chromium
BSEO:0000092	class	ANO-RCC-VDZP	25	CHEBI:18291	manganese
BSEO:0000092	class	ANO-RCC-VDZP	26	CHEBI:18248	iron
BSEO:0000092	class	ANO-RCC-VDZP	27	CHEBI:27638	cobalt
BSEO:0000092	class	ANO-RCC-VDZP	28	CHEBI:28112	nickel
BSEO:0000092	class	ANO-RCC-VDZP	29	CHEBI:28694	copper
BSEO:0000092	class	ANO-RCC-VDZP	30	CHEBI:27363	zinc
BSEO:0000092	class	ANO-RCC-VDZP	31	CHEBI:49631	gallium
BSEO:0000092	class	ANO-RCC-VDZP	32	CHEBI:30441	germanium
BSEO:0000092	class	ANO-RCC-VDZP	33	CHEBI:27563	arsenic
BSEO:0000092	class	ANO-RCC-VDZP	34	CHEBI:27568	selenium
BSEO:0000092	class	ANO-RCC-VDZP	35	CHEBI:22927	bromine
BSEO:0000092	class	ANO-RCC-VDZP	36	CHEBI:49696	krypton
BSEO:0000092	class	ANO-RCC-VDZP	37	CHEBI:33322	rubidium
BSEO:0000092	class	ANO-RCC-VDZP	38	CHEBI:33324	strontium
BSEO:0000092	class	ANO-RCC-VDZP	39	CHEBI:33331	yttrium
BSEO:0000092	class	ANO-RCC-VDZP	40	CHEBI:33342	zirconium
BSEO:0000092	class	ANO-RCC-VDZP	41	CHEBI:33344	niobium
BSEO:0000092	class	ANO-RCC-VDZP	42	CHEBI:28685	molybdenum
BSEO:0000092	class	ANO-RCC-VDZP	43	CHEBI:33353	technetium
BSEO:0000092	class	ANO-RCC-VDZP	44	CHEBI:30682	ruthenium
BSEO:0000092	class	ANO-RCC-VDZP	45	CHEBI:33359	rhodium
BSEO:0000092	class	ANO-RCC-VDZP	46	CHEBI:33363	palladium
BSEO:0000092	class	ANO-RCC-VDZP	47	CHEBI:30512	silver
BSEO:0000092	class	ANO-RCC-VDZP	48	CHEBI:22977	cadmium
BSEO:0000092	class	ANO-RCC-VDZP	49	CHEBI:30430	indium
BSEO:0000092	class	ANO-RCC-VDZP	50	CHEBI:27007	tin
BSEO:0000092	class	ANO-RCC-VDZP	51	CHEBI:30513	antimony
BSEO:0000092	class	ANO-RCC-VDZP	52	CHEBI:30452	tellurium
BSEO:0000092	class	ANO-RCC-VDZP	53	CHEBI:24859	iodine
BSEO:0000092	class	ANO-RCC-VDZP	54	CHEBI:49957	xenon
BSEO:0000092	class	ANO-RCC-VDZP	55	CHEBI:30514	caesium
BSEO:0000092	class	ANO-RCC-VDZP	56	CHEBI:32594	barium
BSEO:0000092	class	ANO-RCC-VDZP	57	CHEBI:33336	lanthanum
BSEO:0000092	class	ANO-RCC-VDZP	58	CHEBI:33369	cerium
BSEO:0000092	class	ANO-RCC-VDZP	59	CHEBI:49828	praseodymium
BSEO:0000092	class	ANO-RCC-VDZP	60	CHEBI:33372	neodymium
BSEO:0000092	class	ANO-RCC-VDZP	61	CHEBI:33373	promethium
BSEO:0000092	class	ANO-RCC-VDZP	62	CHEBI:33374	samarium
BSEO:0000092	class	ANO-RCC-VDZP	63	CHEBI:32999	europium
BSEO:0000092	class	ANO-RCC-VDZP	64	CHEBI:33375	gadolinium
BSEO:0000092	class	ANO-RCC-VDZP	65	CHEBI:33376	terbium
BSEO:0000092	class	ANO-RCC-VDZP	66	CHEBI:33377	dysprosium
BSEO:0000092	class	ANO-RCC-VDZP	67	CHEBI:49648	holmium
BSEO:0000092	class	ANO-RCC-VDZP	68	CHEBI:33379	erbium
BSEO:0000092	class	ANO-RCC-VDZP	69	CHEBI:33380	thulium
BSEO:0000092	class	ANO-RCC-VDZP	70	CHEBI:33381	ytterbium
BSEO:0000092	class	ANO-RCC-VDZP	71	CHEBI:33382	lutetium
BSEO:0000092	class	ANO-RCC-VDZP	72	CHEBI:33343	hafnium
BSEO:0000092	class	ANO-RCC-VDZP	73	CHEBI:33348	tantalum
BSEO:0000092	class	ANO-RCC-VDZP	74	CHEBI:27998	tungsten
BSEO:0000092	class	ANO-RCC-VDZP	75	CHEBI:49882	rhenium
BSEO:0000092	class	ANO-RCC-VDZP	76	CHEBI:30687	osmium
BSEO:0000092	class	ANO-RCC-VDZP	77	CHEBI:49666	iridium
BSEO:0000092	class	ANO-RCC-VDZP	78	CHEBI:33364	platinum
BSEO:0000092	class	ANO-RCC-VDZP	79	CHEBI:29287	gold
BSEO:0000092	class	ANO-RCC-VDZP	80	CHEBI:25195	mercury
BSEO:0000092	class	ANO-RCC-VDZP	81	CHEBI:30440	thallium
BSEO:0000092	class	ANO-RCC-VDZP	82	CHEBI:25016	lead
BSEO:0000092	class	ANO-RCC-VDZP	83	CHEBI:33301	bismuth
BSEO:0000092	class	ANO-RCC-VDZP	84	CHEBI:33313	polonium
BSEO:0000092	class	ANO-RCC-VDZP	85	CHEBI:30415	astatine
BSEO:0000092	class	ANO-RCC-VDZP	86	CHEBI:33314	radon
BSEO:0000092	class	ANO-RCC-VDZP	87	CHEBI:33323	francium
BSEO:0000092	class	ANO-RCC-VDZP	88	CHEBI:33325	radium
BSEO:0000092	class	ANO-RCC-VDZP	89	CHEBI:33337	actinium
BSEO:0000092	class	ANO-RCC-VDZP	90	CHEBI:33385	thorium
BSEO:0000092	class	ANO-RCC-VDZP	91	CHEBI:33386	protactinium
BSEO:0000092	class	ANO-RCC-VDZP	92	CHEBI:27214	uranium
BSEO:0000092	class	ANO-RCC-VDZP	93	CHEBI:33387	neptunium
BSEO:0000092	class	ANO-RCC-VDZP	94	CHEBI:33388	plutonium
BSEO:0000092	class	ANO-RCC-VDZP	95	CHEBI:33389	americium
BSEO:0000092	class	ANO-RCC-VDZP	96	CHEBI:33390	curium
BSEO:0000093	class	ANO-RCC-VQZP	1	CHEBI:49637	hydrogen
BSEO:0000093	class	ANO-RCC-VQZP	2	CHEBI:30217	helium
BSEO:0000093	class	ANO-RCC-VQZP	3	CHEBI:30145	lithium
BSEO:0000093	class	ANO-RCC-VQZP	4	CHEBI:30501	beryllium
BSEO:0000093	class	ANO-RCC-VQZP	5	CHEBI:27560	boron
BSEO:0000093	class	ANO-RCC-VQZP	6	CHEBI:27594	carbon
BSEO:0000093	class	ANO-RCC-VQZP	7	CHEBI:25555	nitrogen
BSEO:0000093	class	ANO-RCC-VQZP	8	CHEBI:25805	oxygen
BSEO:0000093	class	ANO-RCC-VQZP	9	CHEBI:24061	fluorine
BSEO:0000093	class	ANO-RCC-VQZP	10	CHEBI:33310	neon
BSEO:0000093	class	ANO-RCC-VQZP	11	CHEBI:26708	sodium
BSEO:0000093	class	ANO-RCC-VQZP	12	CHEBI:25107	magnesium
BSEO:0000093	class	ANO-RCC-VQZP	13	CHEBI:28984	aluminium
BSEO:0000093	class	ANO-RCC-VQZP	14	CHEBI:27573	silicon
BSEO:0000093	class	ANO-RCC-VQZP	15	CHEBI:28659	phosphorus
BSEO:0000093	class	ANO-RCC-VQZP	16	CHEBI:26833	sulfur
BSEO:0000093	class	ANO-RCC-VQZP	17	CHEBI:23116	chlorine
BSEO:0000093	class	ANO-RCC-VQZP	18	CHEBI:49475	argon
BSEO:0000093	class	ANO-RCC-VQZP	19	CHEBI:26216	potassium
BSEO:0000093	class	ANO-RCC-VQZP	20	CHEBI:22984	calcium
BSEO:0000093	class	ANO-RCC-VQZP	21	CHEBI:33330	scandium
BSEO:0000093	class	ANO-RCC-VQZP	22	CHEBI:33341	titanium
BSEO:0000093	class	ANO-RCC-VQZP	23	CHEBI:27698	vanadium
BSEO:0000093	class	ANO-RCC-VQZP	24	CHEBI:28073	chromium
BSEO:0000093	class	ANO-RCC-VQZP	25	CHEBI:18291	manganese
BSEO:0000093	class	ANO-RCC-VQZP	26	CHEBI:18248	iron
BSEO:0000093	class	ANO-RCC-VQZP	27	CHEBI:27638	cobalt
BSEO:0000093	class	ANO-RCC-VQZP	28	CHEBI:28112	nickel
BSEO:0000093	class	ANO-RCC-VQZP	29	CHEBI:28694	copper
BSEO:0000093	class	ANO-RCC-VQZP	30	CHEBI:27363	zinc
BSEO:0000093	class	ANO-RCC-VQZP	31	CHEBI:49631	gallium
BSEO:0000093	class	ANO-RCC-VQZP	32	CHEBI:30441	germanium
BSEO:0000093	class	ANO-RCC-VQZP	33	CHEBI:27563	arsenic
BSEO:0000093	class	ANO-RCC-VQZP	34	CHEBI:27568	selenium
BSEO:0000093	class	ANO-RCC-VQZP	35	CHEBI:22927	bromine
BSEO:0000093	class	ANO-RCC-VQZP	36	CHEBI:49696	krypton
BSEO:0000093	class	ANO-RCC-VQZP	37	CHEBI:33322	rubidium
BSEO:0000093	class	ANO-RCC-VQZP	38	CHEBI:33324	strontium
BSEO:0000093	class	ANO-RCC-VQZP	39	CHEBI:33331	yttrium
BSEO:0000093	class	ANO-RCC-VQZP	40	CHEBI:33342	zirconium
BSEO:0000093	class	ANO-RCC-VQZP	41	CHEBI:33344	niobium
BSEO:0000093	class	ANO-RCC-VQZP	42	CHEBI:28685	molybdenum
BSEO:0000093	class	ANO-RCC-VQZP	43	CHEBI:33353	technetium
BSEO:0000093	class	ANO-RCC-VQZP	44	CHEBI:30682	ruthenium
BSEO:0000093	class	ANO-RCC-VQZP	45	CHEBI:33359	rhodium
BSEO:0000093	class	ANO-RCC-VQZP	46	CHEBI:33363	palladium
BSEO:0000093	class	ANO-RCC-VQZP	47	CHEBI:30512	silver
BSEO:0000093	class	ANO-RCC-VQZP	48	CHEBI:22977	cadmium
BSEO:0000093	class	ANO-RCC-VQZP	49	CHEBI:30430	indium
BSEO:0000093	class	ANO-RCC-VQZP	50	CHEBI:27007	tin
BSEO:0000093	class	ANO-RCC-VQZP	51	CHEBI:30513	antimony
BSEO:0000093	class	ANO-RCC-VQZP	52	CHEBI:30452	tellurium
BSEO:0000093	class	ANO-RCC-VQZP	53	CHEBI:24859	iodine
BSEO:0000093	class	ANO-RCC-VQZP	54	CHEBI:49957	xenon
BSEO:0000093	class	ANO-RCC-VQZP	55	CHEBI:30514	caesium
BSEO:0000093	class	ANO-RCC-VQZP	56	CHEBI:32594	barium
BSEO:0000093	class	ANO-RCC-VQZP	57	CHEBI:33336	lanthanum
BSEO:0000093	class	ANO-RCC-VQZP	58	CHEBI:33369	cerium
BSEO:0000093	class	ANO-RCC-VQZP	59	CHEBI:49828	praseodymium
BSEO:0000093	class	ANO-RCC-VQZP	60	CHEBI:33372	neodymium
BSEO:0000093	class	ANO-RCC-VQZP	61	CHEBI:33373	promethium
BSEO:0000093	class	ANO-RCC-VQZP	62	CHEBI:33374	samarium
BSEO:0000093	class	ANO-RCC-VQZP	63	CHEBI:32999	europium
BSEO:0000093	class	ANO-RCC-VQZP	64	CHEBI:33375	gadolinium
BSEO:0000093	class	ANO-RCC-VQZP	65	CHEBI:33376	terbium
BSEO:0000093	class	ANO-RCC-VQZP	66	CHEBI:33377	dysprosium
BSEO:0000093	class	ANO-RCC-VQZP	67	CHEBI:49648	holmium
BSEO:0000093	class	ANO-RCC-VQZP	68	CHEBI:33379	erbium
BSEO:0000093	class	ANO-RCC-VQZP	69	CHEBI:33380	thulium
BSEO:0000093	class	ANO-RCC-VQZP	70	CHEBI:33381	ytterbium
BSEO:0000093	class	ANO-RCC-VQZP	71	CHEBI:33382	lutetium
BSEO:0000093	class	ANO-RCC-VQZP	72	CHEBI:33343	hafnium
BSEO:0000093	class	ANO-RCC-VQZP	73	CHEBI:33348	tantalum
