basis set	element	element CURIE	element name
cc-pVDZ-X2C	96	CHEBI:33390	curium
cc-pVDZ-X2C	97	CHEBI:33391	berkelium
cc-pVDZ-X2C	98	CHEBI:33392	californium
cc-pVDZ-X2C	99	CHEBI:33393	einsteinium
cc-pVDZ-X2C	100	CHEBI:33394	fermium
cc-pVDZ-X2C	101	CHEBI:33395	mendelevium
cc-pVDZ-X2C	102	CHEBI:33396	nobelium
cc-pVDZ-X2C	103	CHEBI:33397	lawrencium
cc-pVQZ	1	CHEBI:49637	hydrogen
cc-pVQZ	2	CHEBI:30217	helium
cc-pVQZ	3	CHEBI:30145	lithium
cc-pVQZ	4	CHEBI:30501	beryllium
cc-pVQZ	5	CHEBI:27560	boron
cc-pVQZ	6	CHEBI:27594	carbon
cc-pVQZ	7	CHEBI:25555	nitrogen
cc-pVQZ	8	CHEBI:25805	oxygen
cc-pVQZ	9	CHEBI:24061	fluorine
cc-pVQZ	10	CHEBI:33310	neon
cc-pVQZ	11	CHEBI:26708	sodium
cc-pVQZ	12	CHEBI:25107	magnesium
cc-pVQZ	13	CHEBI:28984	aluminium
cc-pVQZ	14	CHEBI:27573	silicon
cc-pVQZ	15	CHEBI:28659	phosphorus
cc-pVQZ	16	CHEBI:26833	sulfur
cc-pVQZ	17	CHEBI:23116	chlorine
cc-pVQZ	18	CHEBI:49475	argon
cc-pVQZ	20	CHEBI:22984	calcium
cc-pVQZ	21	CHEBI:33330	scandium
cc-pVQZ	22	CHEBI:33341	titanium
cc-pVQZ	23	CHEBI:27698	vanadium
cc-pVQZ	24	CHEBI:28073	chromium
cc-pVQZ	25	CHEBI:18291	manganese
cc-pVQZ	26	CHEBI:18248	iron
cc-pVQZ	27	CHEBI:27638	cobalt
cc-pVQZ	28	CHEBI:28112	nickel
cc-pVQZ	29	CHEBI:28694	copper
cc-pVQZ	30	CHEBI:27363	zinc
cc-pVQZ	31	CHEBI:49631	gallium
cc-pVQZ	32	CHEBI:30441	germanium
cc-pVQZ	33	CHEBI:27563	arsenic
cc-pVQZ	34	CHEBI:27568	selenium
cc-pVQZ	35	CHEBI:22927	bromine
cc-pVQZ	36	CHEBI:49696	krypton
cc-pVQZ	1	CHEBI:49637	hydrogen
cc-pVQZ	2	CHEBI:30217	helium
cc-pVQZ	3	CHEBI:30145	lithium
cc-pVQZ	4	CHEBI:30501	beryllium
cc-pVQZ	5	CHEBI:27560	boron
cc-pVQZ	6	CHEBI:27594	carbon
cc-pVQZ	7	CHEBI:25555	nitrogen
cc-pVQZ	8	CHEBI:25805	oxygen
cc-pVQZ	9	CHEBI:24061	fluorine
cc-pVQZ	10	CHEBI:33310	neon
cc-pVQZ	11	CHEBI:26708	sodium
cc-pVQZ	12	CHEBI:25107	magnesium
cc-pVQZ	13	CHEBI:28984	aluminium
cc-pVQZ	14	CHEBI:27573	silicon
cc-pVQZ	15	CHEBI:28659	phosphorus
cc-pVQZ	16	CHEBI:26833	sulfur
cc-pVQZ	17	CHEBI:23116	chlorine
cc-pVQZ	18	CHEBI:49475	argon
cc-pVQZ	20	CHEBI:22984	calcium
cc-pVQZ	21	CHEBI:33330	scandium
cc-pVQZ	22	CHEBI:33341	titanium
cc-pVQZ	23	CHEBI:27698	vanadium
cc-pVQZ	24	CHEBI:28073	chromium
cc-pVQZ	25	CHEBI:18291	manganese
cc-pVQZ	26	CHEBI:18248	iron
cc-pVQZ	27	CHEBI:27638	cobalt
cc-pVQZ	28	CHEBI:28112	nickel
cc-pVQZ	29	CHEBI:28694	copper
cc-pVQZ	30	CHEBI:27363	zinc
cc-pVQZ	31	CHEBI:49631	gallium
cc-pVQZ	32	CHEBI:30441	germanium
cc-pVQZ	33	CHEBI:27563	arsenic
cc-pVQZ	34	CHEBI:27568	selenium
cc-pVQZ	35	CHEBI:22927	bromine
cc-pVQZ	36	CHEBI:49696	krypton
cc-pVQZ(fi/sf/fw)	1	CHEBI:49637	hydrogen
cc-pVQZ(fi/sf/fw)	2	CHEBI:30217	helium
cc-pVQZ(fi/sf/fw)	5	CHEBI:27560	boron
cc-pVQZ(fi/sf/fw)	6	CHEBI:27594	carbon
cc-pVQZ(fi/sf/fw)	7	CHEBI:25555	nitrogen
cc-pVQZ(fi/sf/fw)	8	CHEBI:25805	oxygen
cc-pVQZ(fi/sf/fw)	9	CHEBI:24061	fluorine
cc-pVQZ(fi/sf/fw)	10	CHEBI:33310	neon
cc-pVQZ(fi/sf/fw)	13	CHEBI:28984	aluminium
cc-pVQZ(fi/sf/fw)	14	CHEBI:27573	silicon
cc-pVQZ(fi/sf/fw)	15	CHEBI:28659	phosphorus
cc-pVQZ(fi/sf/fw)	16	CHEBI:26833	sulfur
cc-pVQZ(fi/sf/fw)	17	CHEBI:23116	chlorine
cc-pVQZ(fi/sf/fw)	18	CHEBI:49475	argon
cc-pVQZ(fi/sf/fw)	31	CHEBI:49631	gallium
cc-pVQZ(fi/sf/fw)	32	CHEBI:30441	germanium
cc-pVQZ(fi/sf/fw)	33	CHEBI:27563	arsenic
cc-pVQZ(fi/sf/fw)	34	CHEBI:27568	selenium
cc-pVQZ(fi/sf/fw)	35	CHEBI:22927	bromine
cc-pVQZ(fi/sf/fw)	36	CHEBI:49696	krypton
cc-pVQZ(fi/sf/lc)	1	CHEBI:49637	hydrogen
cc-pVQZ(fi/sf/lc)	2	CHEBI:30217	helium
cc-pVQZ(fi/sf/lc)	5	CHEBI:27560	boron
cc-pVQZ(fi/sf/lc)	6	CHEBI:27594	carbon
cc-pVQZ(fi/sf/lc)	7	CHEBI:25555	nitrogen
cc-pVQZ(fi/sf/lc)	8	CHEBI:25805	oxygen
cc-pVQZ(fi/sf/lc)	9	CHEBI:24061	fluorine
cc-pVQZ(fi/sf/lc)	10	CHEBI:33310	neon
cc-pVQZ(fi/sf/lc)	13	CHEBI:28984	aluminium
cc-pVQZ(fi/sf/lc)	14	CHEBI:27573	silicon
cc-pVQZ(fi/sf/lc)	15	CHEBI:28659	phosphorus
cc-pVQZ(fi/sf/lc)	16	CHEBI:26833	sulfur
cc-pVQZ(fi/sf/lc)	17	CHEBI:23116	chlorine
cc-pVQZ(fi/sf/lc)	18	CHEBI:49475	argon
cc-pVQZ(fi/sf/lc)	31	CHEBI:49631	gallium
cc-pVQZ(fi/sf/lc)	32	CHEBI:30441	germanium
cc-pVQZ(fi/sf/lc)	33	CHEBI:27563	arsenic
cc-pVQZ(fi/sf/lc)	34	CHEBI:27568	selenium
cc-pVQZ(fi/sf/lc)	35	CHEBI:22927	bromine
cc-pVQZ(fi/sf/lc)	36	CHEBI:49696	krypton
cc-pVQZ(fi/sf/sc)	1	CHEBI:49637	hydrogen
cc-pVQZ(fi/sf/sc)	2	CHEBI:30217	helium
cc-pVQZ(fi/sf/sc)	5	CHEBI:27560	boron
cc-pVQZ(fi/sf/sc)	6	CHEBI:27594	carbon
cc-pVQZ(fi/sf/sc)	7	CHEBI:25555	nitrogen
cc-pVQZ(fi/sf/sc)	8	CHEBI:25805	oxygen
cc-pVQZ(fi/sf/sc)	9	CHEBI:24061	fluorine
cc-pVQZ(fi/sf/sc)	10	CHEBI:33310	neon
cc-pVQZ(fi/sf/sc)	13	CHEBI:28984	aluminium
cc-pVQZ(fi/sf/sc)	14	CHEBI:27573	silicon
cc-pVQZ(fi/sf/sc)	15	CHEBI:28659	phosphorus
cc-pVQZ(fi/sf/sc)	16	CHEBI:26833	sulfur
cc-pVQZ(fi/sf/sc)	17	CHEBI:23116	chlorine
cc-pVQZ(fi/sf/sc)	18	CHEBI:49475	argon
cc-pVQZ(fi/sf/sc)	31	CHEBI:49631	gallium
cc-pVQZ(fi/sf/sc)	32	CHEBI:30441	germanium
cc-pVQZ(fi/sf/sc)	33	CHEBI:27563	arsenic
cc-pVQZ(fi/sf/sc)	34	CHEBI:27568	selenium
cc-pVQZ(fi/sf/sc)	35	CHEBI:22927	bromine
cc-pVQZ(fi/sf/sc)	36	CHEBI:49696	krypton
cc-pVQZ(pt/sf/fw)	1	CHEBI:49637	hydrogen
cc-pVQZ(pt/sf/fw)	2	CHEBI:30217	helium
cc-pVQZ(pt/sf/fw)	5	CHEBI:27560	boron
cc-pVQZ(pt/sf/fw)	6	CHEBI:27594	carbon
cc-pVQZ(pt/sf/fw)	7	CHEBI:25555	nitrogen
cc-pVQZ(pt/sf/fw)	8	CHEBI:25805	oxygen
cc-pVQZ(pt/sf/fw)	9	CHEBI:24061	fluorine
cc-pVQZ(pt/sf/fw)	10	CHEBI:33310	neon
cc-pVQZ(pt/sf/fw)	13	CHEBI:28984	aluminium
cc-pVQZ(pt/sf/fw)	14	CHEBI:27573	silicon
cc-pVQZ(pt/sf/fw)	15	CHEBI:28659	phosphorus
cc-pVQZ(pt/sf/fw)	16	CHEBI:26833	sulfur
cc-pVQZ(pt/sf/fw)	17	CHEBI:23116	chlorine
cc-pVQZ(pt/sf/fw)	18	CHEBI:49475	argon
cc-pVQZ(pt/sf/fw)	31	CHEBI:49631	gallium
cc-pVQZ(pt/sf/fw)	32	CHEBI:30441	germanium
cc-pVQZ(pt/sf/fw)	33	CHEBI:27563	arsenic
cc-pVQZ(pt/sf/fw)	34	CHEBI:27568	selenium
cc-pVQZ(pt/sf/fw)	35	CHEBI:22927	bromine
cc-pVQZ(pt/sf/fw)	36	CHEBI:49696	krypton
cc-pVQZ(pt/sf/lc)	1	CHEBI:49637	hydrogen
cc-pVQZ(pt/sf/lc)	2	CHEBI:30217	helium
cc-pVQZ(pt/sf/lc)	5	CHEBI:27560	boron
cc-pVQZ(pt/sf/lc)	6	CHEBI:27594	carbon
cc-pVQZ(pt/sf/lc)	7	CHEBI:25555	nitrogen
cc-pVQZ(pt/sf/lc)	8	CHEBI:25805	oxygen
cc-pVQZ(pt/sf/lc)	9	CHEBI:24061	fluorine
cc-pVQZ(pt/sf/lc)	10	CHEBI:33310	neon
cc-pVQZ(pt/sf/lc)	13	CHEBI:28984	aluminium
cc-pVQZ(pt/sf/lc)	14	CHEBI:27573	silicon
cc-pVQZ(pt/sf/lc)	15	CHEBI:28659	phosphorus
cc-pVQZ(pt/sf/lc)	16	CHEBI:26833	sulfur
cc-pVQZ(pt/sf/lc)	17	CHEBI:23116	chlorine
cc-pVQZ(pt/sf/lc)	18	CHEBI:49475	argon
cc-pVQZ(pt/sf/lc)	31	CHEBI:49631	gallium
cc-pVQZ(pt/sf/lc)	32	CHEBI:30441	germanium
cc-pVQZ(pt/sf/lc)	33	CHEBI:27563	arsenic
cc-pVQZ(pt/sf/lc)	34	CHEBI:27568	selenium
cc-pVQZ(pt/sf/lc)	35	CHEBI:22927	bromine
cc-pVQZ(pt/sf/lc)	36	CHEBI:49696	krypton
cc-pVQZ(pt/sf/sc)	1	CHEBI:49637	hydrogen
cc-pVQZ(pt/sf/sc)	2	CHEBI:30217	helium
cc-pVQZ(pt/sf/sc)	5	CHEBI:27560	boron
cc-pVQZ(pt/sf/sc)	6	CHEBI:27594	carbon
cc-pVQZ(pt/sf/sc)	7	CHEBI:25555	nitrogen
cc-pVQZ(pt/sf/sc)	8	CHEBI:25805	oxygen
cc-pVQZ(pt/sf/sc)	9	CHEBI:24061	fluorine
cc-pVQZ(pt/sf/sc)	10	CHEBI:33310	neon
cc-pVQZ(pt/sf/sc)	13	CHEBI:28984	aluminium
cc-pVQZ(pt/sf/sc)	14	CHEBI:27573	silicon
cc-pVQZ(pt/sf/sc)	15	CHEBI:28659	phosphorus
cc-pVQZ(pt/sf/sc)	16	CHEBI:26833	sulfur
cc-pVQZ(pt/sf/sc)	17	CHEBI:23116	chlorine
cc-pVQZ(pt/sf/sc)	18	CHEBI:49475	argon
cc-pVQZ(pt/sf/sc)	31	CHEBI:49631	gallium
cc-pVQZ(pt/sf/sc)	32	CHEBI:30441	germanium
cc-pVQZ(pt/sf/sc)	33	CHEBI:27563	arsenic
cc-pVQZ(pt/sf/sc)	34	CHEBI:27568	selenium
cc-pVQZ(pt/sf/sc)	35	CHEBI:22927	bromine
cc-pVQZ(pt/sf/sc)	36	CHEBI:49696	krypton
cc-pVQZ(seg-opt)	1	CHEBI:49637	hydrogen
cc-pVQZ(seg-opt)	2	CHEBI:30217	helium
cc-pVQZ(seg-opt)	6	CHEBI:27594	carbon
cc-pVQZ(seg-opt)	8	CHEBI:25805	oxygen
cc-pVQZ-DK	1	CHEBI:49637	hydrogen
cc-pVQZ-DK	2	CHEBI:30217	helium
cc-pVQZ-DK	3	CHEBI:30145	lithium
cc-pVQZ-DK	4	CHEBI:30501	beryllium
cc-pVQZ-DK	5	CHEBI:27560	boron
cc-pVQZ-DK	6	CHEBI:27594	carbon
cc-pVQZ-DK	7	CHEBI:25555	nitrogen
cc-pVQZ-DK	8	CHEBI:25805	oxygen
cc-pVQZ-DK	9	CHEBI:24061	fluorine
cc-pVQZ-DK	10	CHEBI:33310	neon
cc-pVQZ-DK	11	CHEBI:26708	sodium
cc-pVQZ-DK	12	CHEBI:25107	magnesium
cc-pVQZ-DK	13	CHEBI:28984	aluminium
cc-pVQZ-DK	14	CHEBI:27573	silicon
cc-pVQZ-DK	15	CHEBI:28659	phosphorus
cc-pVQZ-DK	16	CHEBI:26833	sulfur
cc-pVQZ-DK	17	CHEBI:23116	chlorine
cc-pVQZ-DK	18	CHEBI:49475	argon
cc-pVQZ-DK	21	CHEBI:33330	scandium
cc-pVQZ-DK	22	CHEBI:33341	titanium
cc-pVQZ-DK	23	CHEBI:27698	vanadium
cc-pVQZ-DK	24	CHEBI:28073	chromium
cc-pVQZ-DK	25	CHEBI:18291	manganese
cc-pVQZ-DK	26	CHEBI:18248	iron
cc-pVQZ-DK	27	CHEBI:27638	cobalt
cc-pVQZ-DK	28	CHEBI:28112	nickel
cc-pVQZ-DK	29	CHEBI:28694	copper
cc-pVQZ-DK	30	CHEBI:27363	zinc
cc-pVQZ-DK	31	CHEBI:49631	gallium
cc-pVQZ-DK	32	CHEBI:30441	germanium
cc-pVQZ-DK	33	CHEBI:27563	arsenic
cc-pVQZ-DK	34	CHEBI:27568	selenium
cc-pVQZ-DK	35	CHEBI:22927	bromine
cc-pVQZ-DK	36	CHEBI:49696	krypton
cc-pVQZ-DK3	57	CHEBI:33336	lanthanum
cc-pVQZ-DK3	58	CHEBI:33369	cerium
cc-pVQZ-DK3	59	CHEBI:49828	praseodymium
cc-pVQZ-DK3	60	CHEBI:33372	neodymium
cc-pVQZ-DK3	61	CHEBI:33373	promethium
cc-pVQZ-DK3	62	CHEBI:33374	samarium
cc-pVQZ-DK3	63	CHEBI:32999	europium
cc-pVQZ-DK3	64	CHEBI:33375	gadolinium
cc-pVQZ-DK3	65	CHEBI:33376	terbium
cc-pVQZ-DK3	66	CHEBI:33377	dysprosium
cc-pVQZ-DK3	67	CHEBI:49648	holmium
cc-pVQZ-DK3	68	CHEBI:33379	erbium
cc-pVQZ-DK3	69	CHEBI:33380	thulium
cc-pVQZ-DK3	70	CHEBI:33381	ytterbium
cc-pVQZ-DK3	71	CHEBI:33382	lutetium
cc-pVQZ-DK3	49	CHEBI:30430	indium
cc-pVQZ-DK3	50	CHEBI:27007	tin
cc-pVQZ-DK3	51	CHEBI:30513	antimony
cc-pVQZ-DK3	52	CHEBI:30452	tellurium
cc-pVQZ-DK3	53	CHEBI:24859	iodine
cc-pVQZ-DK3	54	CHEBI:49957	xenon
cc-pVQZ-DK3	55	CHEBI:30514	caesium
cc-pVQZ-DK3	56	CHEBI:32594	barium
cc-pVQZ-DK3	57	CHEBI:33336	lanthanum
cc-pVQZ-DK3	58	CHEBI:33369	cerium
cc-pVQZ-DK3	59	CHEBI:49828	praseodymium
cc-pVQZ-DK3	60	CHEBI:33372	neodymium
cc-pVQZ-DK3	61	CHEBI:33373	promethium
cc-pVQZ-DK3	62	CHEBI:33374	samarium
cc-pVQZ-DK3	63	CHEBI:32999	europium
cc-pVQZ-DK3	64	CHEBI:33375	gadolinium
cc-pVQZ-DK3	65	CHEBI:33376	terbium
cc-pVQZ-DK3	66	CHEBI:33377	dysprosium
cc-pVQZ-DK3	67	CHEBI:49648	holmium
cc-pVQZ-DK3	68	CHEBI:33379	erbium
cc-pVQZ-DK3	69	CHEBI:33380	thulium
cc-pVQZ-DK3	70	CHEBI:33381	ytterbium
cc-pVQZ-DK3	71	CHEBI:33382	lutetium
cc-pVQZ-DK3	81	CHEBI:30440	thallium
cc-pVQZ-DK3	82	CHEBI:25016	lead
cc-pVQZ-DK3	83	CHEBI:33301	bismuth
cc-pVQZ-DK3	84	CHEBI:33313	polonium
cc-pVQZ-DK3	85	CHEBI:30415	astatine
cc-pVQZ-DK3	86	CHEBI:33314	radon
cc-pVQZ-DK3	87	CHEBI:33323	francium
cc-pVQZ-DK3	88	CHEBI:33325	radium
cc-pVQZ-DK3	89	CHEBI:33337	actinium
cc-pVQZ-DK3	90	CHEBI:33385	thorium
cc-pVQZ-DK3	91	CHEBI:33386	protactinium
cc-pVQZ-DK3	92	CHEBI:27214	uranium
cc-pVQZ-DK3	93	CHEBI:33387	neptunium
cc-pVQZ-DK3	94	CHEBI:33388	plutonium
cc-pVQZ-DK3	95	CHEBI:33389	americium
cc-pVQZ-DK3	96	CHEBI:33390	curium
cc-pVQZ-DK3	97	CHEBI:33391	berkelium
cc-pVQZ-DK3	98	CHEBI:33392	californium
cc-pVQZ-DK3	99	CHEBI:33393	einsteinium
cc-pVQZ-DK3	100	CHEBI:33394	fermium
cc-pVQZ-DK3	101	CHEBI:33395	mendelevium
cc-pVQZ-DK3	102	CHEBI:33396	nobelium
cc-pVQZ-DK3	103	CHEBI:33397	lawrencium
cc-pVQZ-DK3	49	CHEBI:30430	indium
cc-pVQZ-DK3	50	CHEBI:27007	tin
cc-pVQZ-DK3	51	CHEBI:30513	antimony
cc-pVQZ-DK3	52	CHEBI:30452	tellurium
cc-pVQZ-DK3	53	CHEBI:24859	iodine
cc-pVQZ-DK3	54	CHEBI:49957	xenon
cc-pVQZ-DK3	55	CHEBI:30514	caesium
cc-pVQZ-DK3	56	CHEBI:32594	barium
cc-pVQZ-DK3	57	CHEBI:33336	lanthanum
cc-pVQZ-DK3	58	CHEBI:33369	cerium
cc-pVQZ-DK3	59	CHEBI:49828	praseodymium
cc-pVQZ-DK3	60	CHEBI:33372	neodymium
cc-pVQZ-DK3	61	CHEBI:33373	promethium
cc-pVQZ-DK3	62	CHEBI:33374	samarium
cc-pVQZ-DK3	63	CHEBI:32999	europium
cc-pVQZ-DK3	64	CHEBI:33375	gadolinium
cc-pVQZ-DK3	65	CHEBI:33376	terbium
cc-pVQZ-DK3	66	CHEBI:33377	dysprosium
cc-pVQZ-DK3	67	CHEBI:49648	holmium
cc-pVQZ-DK3	68	CHEBI:33379	erbium
cc-pVQZ-DK3	69	CHEBI:33380	thulium
cc-pVQZ-DK3	70	CHEBI:33381	ytterbium
cc-pVQZ-DK3	71	CHEBI:33382	lutetium
cc-pVQZ-DK3	81	CHEBI:30440	thallium
cc-pVQZ-DK3	82	CHEBI:25016	lead
cc-pVQZ-DK3	83	CHEBI:33301	bismuth
cc-pVQZ-DK3	84	CHEBI:33313	polonium
cc-pVQZ-DK3	85	CHEBI:30415	astatine
cc-pVQZ-DK3	86	CHEBI:33314	radon
cc-pVQZ-DK3	87	CHEBI:33323	francium
cc-pVQZ-DK3	88	CHEBI:33325	radium
cc-pVQZ-DK3	89	CHEBI:33337	actinium
cc-pVQZ-DK3	90	CHEBI:33385	thorium
cc-pVQZ-DK3	91	CHEBI:33386	protactinium
cc-pVQZ-DK3	92	CHEBI:27214	uranium
cc-pVQZ-DK3	93	CHEBI:33387	neptunium
cc-pVQZ-DK3	94	CHEBI:33388	plutonium
cc-pVQZ-DK3	95	CHEBI:33389	americium
cc-pVQZ-DK3	96	CHEBI:33390	curium
cc-pVQZ-DK3	97	CHEBI:33391	berkelium
cc-pVQZ-DK3	98	CHEBI:33392	californium
cc-pVQZ-DK3	99	CHEBI:33393	einsteinium
cc-pVQZ-DK3	100	CHEBI:33394	fermium
cc-pVQZ-DK3	101	CHEBI:33395	mendelevium
cc-pVQZ-DK3	102	CHEBI:33396	nobelium
cc-pVQZ-DK3	103	CHEBI:33397	lawrencium
cc-pVQZ-F12	1	CHEBI:49637	hydrogen
cc-pVQZ-F12	2	CHEBI:30217	helium
cc-pVQZ-F12	3	CHEBI:30145	lithium
cc-pVQZ-F12	4	CHEBI:30501	beryllium
cc-pVQZ-F12	5	CHEBI:27560	boron
cc-pVQZ-F12	6	CHEBI:27594	carbon
cc-pVQZ-F12	7	CHEBI:25555	nitrogen
cc-pVQZ-F12	8	CHEBI:25805	oxygen
cc-pVQZ-F12	9	CHEBI:24061	fluorine
cc-pVQZ-F12	10	CHEBI:33310	neon
cc-pVQZ-F12	11	CHEBI:26708	sodium
cc-pVQZ-F12	12	CHEBI:25107	magnesium
cc-pVQZ-F12	13	CHEBI:28984	aluminium
cc-pVQZ-F12	14	CHEBI:27573	silicon
cc-pVQZ-F12	15	CHEBI:28659	phosphorus
cc-pVQZ-F12	16	CHEBI:26833	sulfur
cc-pVQZ-F12	17	CHEBI:23116	chlorine
cc-pVQZ-F12	18	CHEBI:49475	argon
cc-pVQZ-F12(rev2)	1	CHEBI:49637	hydrogen
cc-pVQZ-F12-OPTRI	1	CHEBI:49637	hydrogen
cc-pVQZ-F12-OPTRI	3	CHEBI:30145	lithium
cc-pVQZ-F12-OPTRI	4	CHEBI:30501	beryllium
cc-pVQZ-F12-OPTRI	5	CHEBI:27560	boron
cc-pVQZ-F12-OPTRI	6	CHEBI:27594	carbon
cc-pVQZ-F12-OPTRI	7	CHEBI:25555	nitrogen
cc-pVQZ-F12-OPTRI	8	CHEBI:25805	oxygen
cc-pVQZ-F12-OPTRI	9	CHEBI:24061	fluorine
cc-pVQZ-F12-OPTRI	10	CHEBI:33310	neon
cc-pVQZ-F12-OPTRI	11	CHEBI:26708	sodium
cc-pVQZ-F12-OPTRI	12	CHEBI:25107	magnesium
cc-pVQZ-F12-OPTRI	13	CHEBI:28984	aluminium
cc-pVQZ-F12-OPTRI	14	CHEBI:27573	silicon
cc-pVQZ-F12-OPTRI	15	CHEBI:28659	phosphorus
cc-pVQZ-F12-OPTRI	16	CHEBI:26833	sulfur
cc-pVQZ-F12-OPTRI	17	CHEBI:23116	chlorine
cc-pVQZ-F12-OPTRI	18	CHEBI:49475	argon
cc-pVQZ-F12-OPTRI+	1	CHEBI:49637	hydrogen
cc-pVQZ-F12-OPTRI+	2	CHEBI:30217	helium
cc-pVQZ-F12-OPTRI+	3	CHEBI:30145	lithium
cc-pVQZ-F12-OPTRI+	4	CHEBI:30501	beryllium
cc-pVQZ-F12-OPTRI+	5	CHEBI:27560	boron
cc-pVQZ-F12-OPTRI+	6	CHEBI:27594	carbon
cc-pVQZ-F12-OPTRI+	7	CHEBI:25555	nitrogen
cc-pVQZ-F12-OPTRI+	8	CHEBI:25805	oxygen
cc-pVQZ-F12-OPTRI+	9	CHEBI:24061	fluorine
cc-pVQZ-F12-OPTRI+	10	CHEBI:33310	neon
cc-pVQZ-F12-OPTRI+	11	CHEBI:26708	sodium
cc-pVQZ-F12-OPTRI+	12	CHEBI:25107	magnesium
cc-pVQZ-F12-OPTRI+	13	CHEBI:28984	aluminium
cc-pVQZ-F12-OPTRI+	14	CHEBI:27573	silicon
cc-pVQZ-F12-OPTRI+	15	CHEBI:28659	phosphorus
cc-pVQZ-F12-OPTRI+	16	CHEBI:26833	sulfur
cc-pVQZ-F12-OPTRI+	17	CHEBI:23116	chlorine
cc-pVQZ-F12-OPTRI+	18	CHEBI:49475	argon
cc-pVQZ-JKFIT	1	CHEBI:49637	hydrogen
cc-pVQZ-JKFIT	5	CHEBI:27560	boron
cc-pVQZ-JKFIT	6	CHEBI:27594	carbon
cc-pVQZ-JKFIT	7	CHEBI:25555	nitrogen
cc-pVQZ-JKFIT	8	CHEBI:25805	oxygen
cc-pVQZ-JKFIT	9	CHEBI:24061	fluorine
cc-pVQZ-JKFIT	13	CHEBI:28984	aluminium
cc-pVQZ-JKFIT	14	CHEBI:27573	silicon
cc-pVQZ-JKFIT	15	CHEBI:28659	phosphorus
cc-pVQZ-JKFIT	16	CHEBI:26833	sulfur
cc-pVQZ-JKFIT	17	CHEBI:23116	chlorine
cc-pVQZ-JKFIT	31	CHEBI:49631	gallium
cc-pVQZ-JKFIT	32	CHEBI:30441	germanium
cc-pVQZ-JKFIT	33	CHEBI:27563	arsenic
cc-pVQZ-JKFIT	34	CHEBI:27568	selenium
cc-pVQZ-JKFIT	35	CHEBI:22927	bromine
cc-pVQZ-PP	29	CHEBI:28694	copper
cc-pVQZ-PP	30	CHEBI:27363	zinc
cc-pVQZ-PP	31	CHEBI:49631	gallium
cc-pVQZ-PP	32	CHEBI:30441	germanium
cc-pVQZ-PP	33	CHEBI:27563	arsenic
cc-pVQZ-PP	34	CHEBI:27568	selenium
cc-pVQZ-PP	35	CHEBI:22927	bromine
cc-pVQZ-PP	36	CHEBI:49696	krypton
cc-pVQZ-PP	39	CHEBI:33331	yttrium
cc-pVQZ-PP	40	CHEBI:33342	zirconium
cc-pVQZ-PP	41	CHEBI:33344	niobium
cc-pVQZ-PP	42	CHEBI:28685	molybdenum
cc-pVQZ-PP	43	CHEBI:33353	technetium
cc-pVQZ-PP	44	CHEBI:30682	ruthenium
cc-pVQZ-PP	45	CHEBI:33359	rhodium
cc-pVQZ-PP	46	CHEBI:33363	palladium
cc-pVQZ-PP	47	CHEBI:30512	silver
cc-pVQZ-PP	48	CHEBI:22977	cadmium
cc-pVQZ-PP	49	CHEBI:30430	indium
cc-pVQZ-PP	50	CHEBI:27007	tin
cc-pVQZ-PP	51	CHEBI:30513	antimony
cc-pVQZ-PP	52	CHEBI:30452	tellurium
cc-pVQZ-PP	53	CHEBI:24859	iodine
cc-pVQZ-PP	54	CHEBI:49957	xenon
cc-pVQZ-PP	72	CHEBI:33343	hafnium
cc-pVQZ-PP	73	CHEBI:33348	tantalum
cc-pVQZ-PP	74	CHEBI:27998	tungsten
cc-pVQZ-PP	75	CHEBI:49882	rhenium
cc-pVQZ-PP	76	CHEBI:30687	osmium
cc-pVQZ-PP	77	CHEBI:49666	iridium
cc-pVQZ-PP	78	CHEBI:33364	platinum
cc-pVQZ-PP	79	CHEBI:29287	gold
cc-pVQZ-PP	80	CHEBI:25195	mercury
cc-pVQZ-PP	81	CHEBI:30440	thallium
cc-pVQZ-PP	82	CHEBI:25016	lead
cc-pVQZ-PP	83	CHEBI:33301	bismuth
cc-pVQZ-PP	84	CHEBI:33313	polonium
cc-pVQZ-PP	85	CHEBI:30415	astatine
cc-pVQZ-PP	86	CHEBI:33314	radon
cc-pVQZ-PP-RIFIT	39	CHEBI:33331	yttrium
cc-pVQZ-PP-RIFIT	40	CHEBI:33342	zirconium
cc-pVQZ-PP-RIFIT	41	CHEBI:33344	niobium
cc-pVQZ-PP-RIFIT	42	CHEBI:28685	molybdenum
cc-pVQZ-PP-RIFIT	43	CHEBI:33353	technetium
cc-pVQZ-PP-RIFIT	44	CHEBI:30682	ruthenium
cc-pVQZ-PP-RIFIT	45	CHEBI:33359	rhodium
cc-pVQZ-PP-RIFIT	46	CHEBI:33363	palladium
cc-pVQZ-PP-RIFIT	72	CHEBI:33343	hafnium
cc-pVQZ-PP-RIFIT	73	CHEBI:33348	tantalum
cc-pVQZ-PP-RIFIT	74	CHEBI:27998	tungsten
cc-pVQZ-PP-RIFIT	75	CHEBI:49882	rhenium
cc-pVQZ-PP-RIFIT	76	CHEBI:30687	osmium
cc-pVQZ-PP-RIFIT	77	CHEBI:49666	iridium
cc-pVQZ-PP-RIFIT	78	CHEBI:33364	platinum
cc-pVQZ-RIFIT	1	CHEBI:49637	hydrogen
